Name,general_data_name,model_representation_fn_path,model_composition_fn_path,general_train_rule,general_date,train_valid_loss,train_test_accuracy,train_loss,train_test_loss,train_accuracy,train_valid_accuracy
supervised/supervised_logic_complete_82,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_13,2020-01-29 13:45,0.32987160980701447,0.34442348778247833,0.1320461168885231,4.733461499214172,0.9598115801811218,0.8868197798728943
supervised/supervised_logic_complete_179,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_29,2020-01-29 14:39,0.4805327206850052,0.33630792051553726,0.02319606048986316,7.446544170379639,0.9931640625,0.8728448301553726
supervised/supervised_logic_complete_184,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_30,2020-01-29 14:41,0.16381040215492249,0.3357354551553726,0.08168914206326008,5.0036643743515015,0.9806640625,0.9621834605932236
supervised/supervised_logic_complete_88,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_14,2020-01-29 13:45,0.4051165357232094,0.3319975733757019,0.16906436979770662,3.754325985908508,0.9487477034330368,0.859846442937851
supervised/supervised_logic_complete_98,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_16,2020-01-29 13:45,0.09837792441248894,0.3319975733757019,0.05992959216237068,4.179039716720581,0.983639705181122,0.9630589932203292
supervised/supervised_logic_complete_99,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_16,2020-01-29 13:45,0.35641220211982727,0.32839439809322357,0.11757506355643273,4.997826457023621,0.9674517452716828,0.8790072798728943
supervised/supervised_logic_complete_177,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_29,2020-01-29 14:38,0.29183272272348404,0.3251616358757019,0.02761205593124032,5.0877262353897095,0.994358915090561,0.8844625502824783
supervised/supervised_logic_complete_16,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_2,2020-01-29 16:21,0.21865320578217504,0.3194032832980156,0.15431294403970242,5.169313073158264,0.949701288342476,0.9314722567796708
supervised/supervised_logic_complete_96,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_16,2020-01-29 13:45,0.1351383961737156,0.3184267207980156,0.06094657890498638,4.039506256580353,0.9850298702716828,0.9608027935028076
supervised/supervised_logic_complete_89,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_14,2020-01-29 13:45,0.5142087936401367,0.31782057881355286,0.07003911901265383,8.667079210281372,0.975677850842476,0.8713631480932236
supervised/supervised_logic_complete_185,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_30,2020-01-29 14:41,0.12315300852060318,0.31596848368644714,0.02670343928039074,10.752930641174316,0.9910615801811218,0.9608027935028076
supervised/supervised_logic_complete_87,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_14,2020-01-29 13:45,0.4185483977198601,0.31381330639123917,0.09062705151736736,4.751465916633606,0.9746783077716829,0.8675579130649567
supervised/supervised_logic_complete_104,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_17,2020-01-29 13:45,0.1392417848110199,0.3077518865466118,0.03170743836089969,4.389854788780212,0.9906479775905608,0.9397898763418198
supervised/supervised_logic_complete_101,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_16,2020-01-29 13:45,0.5053657591342926,0.30630388110876083,0.09286009669303892,7.851729512214661,0.9678883284330368,0.8665813505649567
supervised/supervised_logic_complete_83,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_13,2020-01-29 13:45,0.7522772550582886,0.29839035868644714,0.05507884547114372,11.79115343093872,0.9811006426811218,0.9104593247175216
supervised/supervised_logic_complete_97,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_16,2020-01-29 13:45,0.11115526407957076,0.29172278940677643,0.05491386158391833,4.138822555541992,0.9830537676811218,0.9619814157485962
supervised/supervised_logic_complete_100,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_16,2020-01-29 13:45,0.3994407504796982,0.2910493016242981,0.2189730130136013,3.2499090433120728,0.9369025737047196,0.8743265122175217
supervised/supervised_logic_complete_103,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_17,2020-01-29 13:45,0.09502089954912664,0.27404364198446274,0.018658352410420777,4.584166646003723,0.9943359375,0.9555158913135527
supervised/supervised_logic_complete_106,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_17,2020-01-29 13:45,0.47509681433439255,0.18089978396892548,0.17369355410337448,5.078842401504517,0.947357538342476,0.8279902935028076
supervised/supervised_logic_complete_105,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_17,2020-01-29 13:45,0.32114438712596893,0.16396147571504116,0.05228834711015225,7.413959622383118,0.9873046875,0.8937567323446274
supervised/supervised_logic_complete_107,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_17,2020-01-29 13:45,0.4115762785077095,0.16133486106991768,0.04053147975355387,12.207607746124268,0.985546875,0.874528557062149
